created_at	id	id_str	text	truncated	source	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	in_reply_to_screen_name	geo	coordinates	place	contributors	is_quote_status	retweet_count	favorite_count	favorited	retweeted	possibly_sensitive	lang	entities.hashtags	entities.symbols	entities.user_mentions	entities.urls	entities.media	extended_entities.media	metadata.iso_language_code	metadata.result_type	user.id	user.id_str
Tue Nov 01 09:34:34 +0000 2022	1.58738E+18	1.58738E+18	"RT @ayamavii1: النفسية محتاجه مباراة ضد برشلونة 🥺🔥
#ElClasico https://t.co/VoIUZCT2AC"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	22	0	FALSE	FALSE	FALSE	ar	[{'text': 'ElClasico', 'indices': [51, 61]}]	[]	[{'screen_name': 'ayamavii1', 'name': '³⁵Aya¹⁴', 'id': 1324303103995371520, 'id_str': '1324303103995371520', 'indices': [3, 13]}]	[]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	ar	recent	9.71145E+17	9.71145E+17
Tue Nov 01 09:09:59 +0000 2022	1.58737E+18	1.58737E+18	"RT @ayamavii1: النفسية محتاجه مباراة ضد برشلونة 🥺🔥
#ElClasico https://t.co/VoIUZCT2AC"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	22	0	FALSE	FALSE	TRUE	ar	[{'text': 'ElClasico', 'indices': [51, 61]}]	[]	[{'screen_name': 'ayamavii1', 'name': '³⁵Aya¹⁴', 'id': 1324303103995371520, 'id_str': '1324303103995371520', 'indices': [3, 13]}]	[]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	ar	recent	1.31997E+18	1.31997E+18
Tue Nov 01 09:06:24 +0000 2022	1.58737E+18	1.58737E+18	@Mucktey @Topson__ Hahaha ace maka total, shell, NNPC tayi collabo kasan antashi. Ko Elclasico sai haka	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.58737E+18	1.58737E+18	9.48272E+17	9.48272E+17	Mucktey					FALSE	0	0	FALSE	FALSE		tl	[]	[]	[{'screen_name': 'Mucktey', 'name': 'مُخْتي مِنك ➐', 'id': 948271947418398720, 'id_str': '948271947418398720', 'indices': [0, 8]}, {'screen_name': 'Topson__', 'name': 'your favorite JERSEY plug 🔌 🇳🇬🇬🇧', 'id': 2876843349, 'id_str': '2876843349', 'indices': [9, 18]}]	[]			tl	recent	1.27794E+18	1.27794E+18
Tue Nov 01 09:02:51 +0000 2022	1.58737E+18	1.58737E+18	"RT @ayamavii1: النفسية محتاجه مباراة ضد برشلونة 🥺🔥
#ElClasico https://t.co/VoIUZCT2AC"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	22	0	FALSE	FALSE	FALSE	ar	[{'text': 'ElClasico', 'indices': [51, 61]}]	[]	[{'screen_name': 'ayamavii1', 'name': '³⁵Aya¹⁴', 'id': 1324303103995371520, 'id_str': '1324303103995371520', 'indices': [3, 13]}]	[]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	ar	recent	581370550	581370550
Tue Nov 01 08:39:23 +0000 2022	1.58736E+18	1.58736E+18	"RT @ayamavii1: النفسية محتاجه مباراة ضد برشلونة 🥺🔥
#ElClasico https://t.co/VoIUZCT2AC"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	22	0	FALSE	FALSE	FALSE	ar	[{'text': 'ElClasico', 'indices': [51, 61]}]	[]	[{'screen_name': 'ayamavii1', 'name': '³⁵Aya¹⁴', 'id': 1324303103995371520, 'id_str': '1324303103995371520', 'indices': [3, 13]}]	[]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	ar	recent	1289020771	1289020771
Tue Nov 01 08:31:00 +0000 2022	1.58736E+18	1.58736E+18	"Zip Sweatshirt 
22% off code: ZFTW18 @zaful_official 
SHOP&gt;&gt;https://t.co/dfjTxzpkHz

#WorldCupinuEth #Chargers… https://t.co/FnIoFLvjkH"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	2	FALSE	FALSE	FALSE	en	[{'text': 'WorldCupinuEth', 'indices': [91, 106]}, {'text': 'Chargers', 'indices': [107, 116]}]	[]	[{'screen_name': 'zaful_official', 'name': 'ZAFUL', 'id': 818298556360466432, 'id_str': '818298556360466432', 'indices': [37, 52]}]	[{'url': 'https://t.co/dfjTxzpkHz', 'expanded_url': 'https://www.zaful.com/zaful-fluffy-polar-fleece-new-york-embroidery-colorblock-half-zip-sweatshirt-puid_5049077.html?lkid=82558848', 'display_url': 'zaful.com/zaful-fluffy-p…', 'indices': [66, 89]}, {'url': 'https://t.co/FnIoFLvjkH', 'expanded_url': 'https://twitter.com/i/web/status/1587361551404654593', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [118, 141]}]			en	recent	8.18299E+17	8.18299E+17
Tue Nov 01 08:09:33 +0000 2022	1.58736E+18	1.58736E+18	RT @topeleven: What do you think about this #ElClásico combined XI? https://t.co/w8b5QvnQn7	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	7	0	FALSE	FALSE	FALSE	en	[{'text': 'ElClásico', 'indices': [44, 54]}]	[]	[{'screen_name': 'topeleven', 'name': 'Top Eleven', 'id': 122496729, 'id_str': '122496729', 'indices': [3, 13]}]	[]	[{'id': 1581591461858054145, 'id_str': '1581591461858054145', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/FfLxDg_XEAEBkWy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfLxDg_XEAEBkWy.jpg', 'url': 'https://t.co/w8b5QvnQn7', 'display_url': 'pic.twitter.com/w8b5QvnQn7', 'expanded_url': 'https://twitter.com/topeleven/status/1581622233474244609/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 1581622233474244609, 'source_status_id_str': '1581622233474244609', 'source_user_id': 122496729, 'source_user_id_str': '122496729'}]	[{'id': 1581591461858054145, 'id_str': '1581591461858054145', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/FfLxDg_XEAEBkWy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfLxDg_XEAEBkWy.jpg', 'url': 'https://t.co/w8b5QvnQn7', 'display_url': 'pic.twitter.com/w8b5QvnQn7', 'expanded_url': 'https://twitter.com/topeleven/status/1581622233474244609/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 1581622233474244609, 'source_status_id_str': '1581622233474244609', 'source_user_id': 122496729, 'source_user_id_str': '122496729'}]	en	recent	1.56569E+18	1.56569E+18
Tue Nov 01 07:11:12 +0000 2022	1.58734E+18	1.58734E+18	"RT @ayamavii1: النفسية محتاجه مباراة ضد برشلونة 🥺🔥
#ElClasico https://t.co/VoIUZCT2AC"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	22	0	FALSE	FALSE	FALSE	ar	[{'text': 'ElClasico', 'indices': [51, 61]}]	[]	[{'screen_name': 'ayamavii1', 'name': '³⁵Aya¹⁴', 'id': 1324303103995371520, 'id_str': '1324303103995371520', 'indices': [3, 13]}]	[]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	ar	recent	1.15875E+18	1.15875E+18
Tue Nov 01 07:05:51 +0000 2022	1.58734E+18	1.58734E+18	RT @FCBarcelona: #Messi Ten. #ElClásico https://t.co/p7MDDWf9FW	FALSE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	621	0	FALSE	FALSE	FALSE	und	[{'text': 'Messi', 'indices': [17, 23]}, {'text': 'ElClásico', 'indices': [29, 39]}]	[]	[{'screen_name': 'FCBarcelona', 'name': 'FC Barcelona', 'id': 96951800, 'id_str': '96951800', 'indices': [3, 15]}]	[]	[{'id': 1380956107972153348, 'id_str': '1380956107972153348', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/EyokQ3oWEAQDa_D.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyokQ3oWEAQDa_D.jpg', 'url': 'https://t.co/p7MDDWf9FW', 'display_url': 'pic.twitter.com/p7MDDWf9FW', 'expanded_url': 'https://twitter.com/FCBarcelona/status/1380956288859963393/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1380956288859963393, 'source_status_id_str': '1380956288859963393', 'source_user_id': 96951800, 'source_user_id_str': '96951800'}]	[{'id': 1380956107972153348, 'id_str': '1380956107972153348', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/EyokQ3oWEAQDa_D.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyokQ3oWEAQDa_D.jpg', 'url': 'https://t.co/p7MDDWf9FW', 'display_url': 'pic.twitter.com/p7MDDWf9FW', 'expanded_url': 'https://twitter.com/FCBarcelona/status/1380956288859963393/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1380956288859963393, 'source_status_id_str': '1380956288859963393', 'source_user_id': 96951800, 'source_user_id_str': '96951800'}]	und	recent	1.52383E+18	1.52383E+18
Tue Nov 01 06:25:00 +0000 2022	1.58733E+18	1.58733E+18	"DOUBLE 11 TOP DEALS!
Buy 3 Get 20%
Use ZFTW18 to GET EXCLUSIVE 22% OFF
Shop:https://t.co/AtVnv6CFPc… https://t.co/rEdORRZ6Bj"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[]	[]	[]	[{'url': 'https://t.co/AtVnv6CFPc', 'expanded_url': 'https://www.zaful.com/clothes-e_1/?lkid=82558848', 'display_url': 'zaful.com/clothes-e_1/?l…', 'indices': [76, 99]}, {'url': 'https://t.co/rEdORRZ6Bj', 'expanded_url': 'https://twitter.com/i/web/status/1587329842273341440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]			en	recent	8.18299E+17	8.18299E+17
Tue Nov 01 06:05:50 +0000 2022	1.58733E+18	1.58733E+18	Suomalaisessa urheilussa on vain yksi oikea El Clàsico ja se pelataan tänään. #Saipa #Tappara #Liiga #ElClasico	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	0	3	FALSE	FALSE		fi	[{'text': 'Saipa', 'indices': [78, 84]}, {'text': 'Tappara', 'indices': [85, 93]}, {'text': 'Liiga', 'indices': [94, 100]}, {'text': 'ElClasico', 'indices': [101, 111]}]	[]	[]	[]			fi	recent	716358943	716358943
Tue Nov 01 05:30:02 +0000 2022	1.58732E+18	1.58732E+18	"RT @ayamavii1: النفسية محتاجه مباراة ضد برشلونة 🥺🔥
#ElClasico https://t.co/VoIUZCT2AC"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	22	0	FALSE	FALSE	FALSE	ar	[{'text': 'ElClasico', 'indices': [51, 61]}]	[]	[{'screen_name': 'ayamavii1', 'name': '³⁵Aya¹⁴', 'id': 1324303103995371520, 'id_str': '1324303103995371520', 'indices': [3, 13]}]	[]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	[{'id': 1587162549316878340, 'id_str': '1587162549316878340', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Fga77fDWAAQi-4l.jpg', 'url': 'https://t.co/VoIUZCT2AC', 'display_url': 'pic.twitter.com/VoIUZCT2AC', 'expanded_url': 'https://twitter.com/ayamavii1/status/1587162559735635972/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1587162559735635972, 'source_status_id_str': '1587162559735635972', 'source_user_id': 1324303103995371520, 'source_user_id_str': '1324303103995371520'}]	ar	recent	9.58962E+17	9.58962E+17
Tue Nov 01 04:41:45 +0000 2022	1.5873E+18	1.5873E+18	@5eetiaa @barcastuff_idn @Culernews Real elclasico	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.5873E+18	1.5873E+18	1.37062E+18	1.37062E+18	5eetiaa					FALSE	0	1	FALSE	FALSE		es	[]	[]	[{'screen_name': '5eetiaa', 'name': 'SA', 'id': 1370617952320450560, 'id_str': '1370617952320450560', 'indices': [0, 8]}, {'screen_name': 'barcastuff_idn', 'name': 'IG : barsastaff_lokal', 'id': 863981324117327872, 'id_str': '863981324117327872', 'indices': [9, 24]}, {'screen_name': 'Culernews', 'name': 'Culés News Br', 'id': 1403366437843050500, 'id_str': '1403366437843050500', 'indices': [25, 35]}]	[]			es	recent	1.22981E+18	1.22981E+18
Tue Nov 01 04:41:37 +0000 2022	1.5873E+18	1.5873E+18	SUPER DERBY PANAS BIG MATCH THE REAL ELCLASICO😎😎 https://t.co/pKMqvDvToq	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										TRUE	0	0	FALSE	FALSE	FALSE	en	[]	[]	[]	[{'url': 'https://t.co/pKMqvDvToq', 'expanded_url': 'https://twitter.com/barcastuff_idn/status/1587298988562481154', 'display_url': 'twitter.com/barcastuff_idn…', 'indices': [49, 72]}]			en	recent	1.22981E+18	1.22981E+18
Tue Nov 01 04:28:00 +0000 2022	1.5873E+18	1.5873E+18	"Fleece-lined Sweatshirt
22% off code: ZFTW18 @zaful_official 
SHOP&gt;&gt;https://t.co/x8riEXNtnv

#WorldCupinuEth… https://t.co/1cDcKGJL86"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	1	FALSE	FALSE	FALSE	en	[{'text': 'WorldCupinuEth', 'indices': [99, 114]}]	[]	[{'screen_name': 'zaful_official', 'name': 'ZAFUL', 'id': 818298556360466432, 'id_str': '818298556360466432', 'indices': [45, 60]}]	[{'url': 'https://t.co/x8riEXNtnv', 'expanded_url': 'https://www.zaful.com/boston-letter-pattern-quater-zip-design-fleece-lined-sweatshirt-puid_5065082.html?lkid=82558848', 'display_url': 'zaful.com/boston-letter-…', 'indices': [74, 97]}, {'url': 'https://t.co/1cDcKGJL86', 'expanded_url': 'https://twitter.com/i/web/status/1587300398322311170', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]			en	recent	8.18299E+17	8.18299E+17
